state_abbr,city,street,city_slug,street_slug,url
CA,Manteca,270 W Atherton Drive,manteca,270-w-atherton-drive,https://locations.chipotle.com/ca/manteca/270-w-atherton-drive
NY,Newburgh,1433 Ny 300,newburgh,1433-ny-300,https://locations.chipotle.com/ny/newburgh/1433-ny-300
GA,Lawrenceville,641 Buford Dr,lawrenceville,641-buford-dr,https://locations.chipotle.com/ga/lawrenceville/641-buford-dr
MN,Excelsior,23570 Highway 7,excelsior,23570-highway-7,https://locations.chipotle.com/mn/excelsior/23570-highway-7
FL,Clearwater,3335 Ulmerton Rd,clearwater,3335-ulmerton-rd,https://locations.chipotle.com/fl/clearwater/3335-ulmerton-rd
FL,North Miami,12571 Biscayne Blvd,north-miami,12571-biscayne-blvd,https://locations.chipotle.com/fl/north-miami/12571-biscayne-blvd
AZ,Gilbert,4733 E Germann Rd,gilbert,4733-e-germann-rd,https://locations.chipotle.com/az/gilbert/4733-e-germann-rd
TX,Georgetown,1312 W University Ave,georgetown,1312-w-university-ave,https://locations.chipotle.com/tx/georgetown/1312-w-university-ave
NV,Las Vegas,4300 N Rancho Dr,las-vegas,4300-n-rancho-dr,https://locations.chipotle.com/nv/las-vegas/4300-n-rancho-dr
NC,Concord,4035 Concord Pkwy S,concord,4035-concord-pkwy-s,https://locations.chipotle.com/nc/concord/4035-concord-pkwy-s
KY,Frankfort,100 Dg Parsons Drive,frankfort,100-dg-parsons-drive,https://locations.chipotle.com/ky/frankfort/100-dg-parsons-drive
FL,Hudson,8784 State Road 52,hudson,8784-state-road-52,https://locations.chipotle.com/fl/hudson/8784-state-road-52
TX,Lumberton,118 South Lhs Dr,lumberton,118-south-lhs-dr,https://locations.chipotle.com/tx/lumberton/118-south-lhs-dr
